rel_path,run_id,method,family,env,seed,policy_id,step,score,score_field,aggregate,episodes,evaluated_at,eval_file,eval_line
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,200000,71.99409111178838,mean_normalized,False,10,,eval.jsonl,19
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,220000,63.574910699874486,mean_normalized,False,10,,eval.jsonl,22
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,220000,62.94731979624136,mean_normalized,False,10,,eval.jsonl,21
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,240000,71.90825297219224,mean_normalized,False,10,,eval.jsonl,24
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,240000,75.57454033064093,mean_normalized,False,10,,eval.jsonl,23
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,260000,69.43690287312253,mean_normalized,False,10,,eval.jsonl,26
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,260000,68.86576931837637,mean_normalized,False,10,,eval.jsonl,25
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,280000,73.56748795009254,mean_normalized,False,10,,eval.jsonl,28
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,280000,58.07175330103149,mean_normalized,False,10,,eval.jsonl,27
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,300000,81.70046919393454,mean_normalized,False,10,,eval.jsonl,30
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,300000,81.83640688346891,mean_normalized,False,10,,eval.jsonl,29
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,320000,75.62481416697138,mean_normalized,False,10,,eval.jsonl,32
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,320000,67.08572533687854,mean_normalized,False,10,,eval.jsonl,31
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,340000,78.1445972071938,mean_normalized,False,10,,eval.jsonl,34
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,340000,76.84276944594964,mean_normalized,False,10,,eval.jsonl,33
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,360000,66.48634322761977,mean_normalized,False,10,,eval.jsonl,36
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,360000,81.42958912315683,mean_normalized,False,10,,eval.jsonl,35
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,380000,87.55693921612188,mean_normalized,False,10,,eval.jsonl,38
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,380000,71.18793042091079,mean_normalized,False,10,,eval.jsonl,37
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,400000,88.67073635835686,mean_normalized,False,10,,eval.jsonl,40
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,400000,79.1965567596887,mean_normalized,False,10,,eval.jsonl,39
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,420000,85.05477686922639,mean_normalized,False,10,,eval.jsonl,42
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,420000,82.34399392687149,mean_normalized,False,10,,eval.jsonl,41
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,440000,70.50119310755137,mean_normalized,False,10,,eval.jsonl,44
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,440000,65.18396274149151,mean_normalized,False,10,,eval.jsonl,43
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,460000,76.69914511997146,mean_normalized,False,10,,eval.jsonl,46
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,460000,85.78841781050491,mean_normalized,False,10,,eval.jsonl,45
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,480000,84.74527059471357,mean_normalized,False,10,,eval.jsonl,48
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,480000,78.02444639457624,mean_normalized,False,10,,eval.jsonl,47
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,500000,82.42843598964737,mean_normalized,False,10,,eval.jsonl,50
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,500000,77.14943555412184,mean_normalized,False,10,,eval.jsonl,49
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,520000,77.46161116780357,mean_normalized,False,10,,eval.jsonl,52
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,520000,67.38410791562053,mean_normalized,False,10,,eval.jsonl,51
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,540000,80.61983631478911,mean_normalized,False,10,,eval.jsonl,54
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,540000,59.59179667528038,mean_normalized,False,10,,eval.jsonl,53
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,560000,86.43240932432492,mean_normalized,False,10,,eval.jsonl,56
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,560000,86.43240932432492,mean_normalized,False,10,,eval.jsonl,60
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,560000,69.94328088095048,mean_normalized,False,10,,eval.jsonl,55
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,560000,69.94328088095048,mean_normalized,False,10,,eval.jsonl,59
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,580000,85.9686480958267,mean_normalized,False,10,,eval.jsonl,58
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,580000,85.9686480958267,mean_normalized,False,10,,eval.jsonl,62
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,580000,72.14690509830248,mean_normalized,False,10,,eval.jsonl,57
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,580000,72.14690509830248,mean_normalized,False,10,,eval.jsonl,61
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,600000,80.82924379054467,mean_normalized,False,10,,eval.jsonl,64
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,600000,47.06761496497127,mean_normalized,False,10,,eval.jsonl,63
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,620000,68.49894357098134,mean_normalized,False,10,,eval.jsonl,66
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,620000,61.22347447140388,mean_normalized,False,10,,eval.jsonl,65
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,640000,79.95752628807881,mean_normalized,False,10,,eval.jsonl,68
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,640000,54.043284647094026,mean_normalized,False,10,,eval.jsonl,67
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,660000,77.36771694389152,mean_normalized,False,10,,eval.jsonl,70
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,660000,41.29710751643788,mean_normalized,False,10,,eval.jsonl,69
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,680000,74.8852590195043,mean_normalized,False,10,,eval.jsonl,72
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,680000,69.02020735064214,mean_normalized,False,10,,eval.jsonl,71
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,700000,81.08770192024775,mean_normalized,False,10,,eval.jsonl,74
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,700000,44.70577451430287,mean_normalized,False,10,,eval.jsonl,73
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,720000,82.88674537811704,mean_normalized,False,10,,eval.jsonl,76
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,720000,59.33216467010421,mean_normalized,False,10,,eval.jsonl,75
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,740000,83.76274791151744,mean_normalized,False,10,,eval.jsonl,78
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,740000,63.03415535930312,mean_normalized,False,10,,eval.jsonl,77
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,760000,82.04102530537041,mean_normalized,False,10,,eval.jsonl,80
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,760000,55.80864050957787,mean_normalized,False,10,,eval.jsonl,79
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,780000,73.94358187162439,mean_normalized,False,10,,eval.jsonl,82
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,780000,60.25818323348538,mean_normalized,False,10,,eval.jsonl,81
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,800000,81.26816044261648,mean_normalized,False,10,,eval.jsonl,84
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,800000,64.71575919429374,mean_normalized,False,10,,eval.jsonl,83
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,820000,87.12844565201944,mean_normalized,False,10,,eval.jsonl,86
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,820000,55.176454741079134,mean_normalized,False,10,,eval.jsonl,85
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,840000,80.37648147833208,mean_normalized,False,10,,eval.jsonl,88
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,840000,59.79037468956392,mean_normalized,False,10,,eval.jsonl,87
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,adaptive_beta,860000,78.22293180291133,mean_normalized,False,10,,eval.jsonl,90
main/iql_amo/walker2d-medium-replay-v2/3e-4/seed_0/wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,wmr_s0_iql_amo_bpi_bpi_sweep_rlr0p0003_b1_t0p7__7dce388b,iql_amo,amo_bpi,walker2d-medium-replay-v2,0,fixed_beta,860000,51.78540688761892,mean_normalized,False,10,,eval.jsonl,89
